小区,地址,房型,面积,朝向,层高,建造年份,单位面积价格,总价格,备注
锦绣江南(兴国),兴国太平洋广场平川大道228号,3室2厅2卫,140㎡,南北,高层(共7层),2012年建造,4929元/㎡,69万,锦绣江南 商品房 满五   142大三房69W
恺城金都,兴国太平洋广场长冈大道189号,2室2厅1卫,65㎡,南北,高层(共18层),2015年建造,6462元/㎡,42万,红小旁精装两房，捡漏价42万！
嘉福未来城(兴国县),兴国太平洋广场文明大道,3室2厅2卫,116㎡,南,低层(共33层),2020年建造,6897元/㎡,80万,捡漏！嘉福未来城，毛坯三房，中间楼层
兴国嘉福星洲·尚江尊品,兴国太平洋广场滨江东路,3室2厅2卫,121㎡,南,中层(共33层),2020年建造,6934元/㎡,83.9万,一线江景房，尚江尊品，毛坯3房83.9万
博联御府,兴国太平洋广场平川大道,3室2厅2卫,99.5㎡,南北,高层(共30层),2017年建造,7036元/㎡,70万,博联御府  楼层三房两厅两卫，仅售70万
兴国碧桂园,兴国太平洋广场新区大道,4室2厅2卫,128㎡,南北,中层(共32层),2020年建造,6954元/㎡,89万,碧桂园，精装修四房两厅，未入住过
嘉润公园府邸,兴国太平洋广场富平路,3室2厅2卫,102㎡,南,高层(共16层),2020年建造,7353元/㎡,75万,公园  ，近明德和六中，三房69.9万
长海上城,兴国太平洋广场新区大道,3室2厅2卫,108㎡,南北,低层(共18层),2021年建造,5741元/㎡,62万,急售长海上城电梯三房62万！
长海上城,兴国太平洋广场新区大道,3室2厅2卫,117㎡,南,高层(共32层),2021年建造,6753元/㎡,79万,亏本出售！长海上城，精装修未入住，3卧朝南
丹枫龙廷(公寓住宅),兴国太平洋广场平川大道566号,3室2厅1卫,88㎡,南,中层(共15层),2019年建造,6125元/㎡,53.9万,丹枫龙廷三房一口价53万 首负10万
恺城金都,兴国太平洋广场长冈大道189号,3室2厅2卫,109㎡,南北,中层(共18层),2015年建造,7156元/㎡,78万,恺城金都电梯精装三房78万
万象新城,兴国太平洋广场新区大道,4室2厅2卫,117㎡,南,高层(共26层),2017年建造,7265元/㎡,85万,万象新城，精装修4房2厅，带车位，有阳光棚
江湾名都,兴国太平洋广场滨江大道,3室2厅2卫,125㎡,南北,中层(共26层),2016年建造,7120元/㎡,89万,江湾名都，毛坯三房两厅，南北通透
长海上城,兴国太平洋广场新区大道,4室2厅2卫,127㎡,南北,高层(共33层),2022年建造,5906元/㎡,75万,急售长海上城四房带车位75万有性价比
龙居苑(兴国),兴国太平洋广场平川大道127号,4室2厅2卫,136㎡,南,高层(共18层),2014年建造,5295元/㎡,72万,近红小，70多万买电梯4房，视野开阔
红岭佳苑,兴国太平洋广场石灰岭79号,3室2厅2卫,130㎡,南北,高层(共6层),2008年建造,4000元/㎡,52万,红岭佳苑大三房仅售52万 送柴间实验  五中
恺城金都,兴国太平洋广场长冈大道189号,2室2厅1卫,65㎡,南,高层(共18层),2013年建造,6462元/㎡,42万,恺城金都两房42万 另外送一房间可做三房
潋江之春,兴国太平洋广场平川大道101号,3室2厅2卫,120㎡,南北,低层(共7层),2008年建造,5417元/㎡,65万,降价了潋江之春三房带前后露台65万 拎包入住
旺角华庭,兴国太平洋广场平川大道129号,4室2厅2卫,143㎡,南北,高层(共20层),2015年建造,6154元/㎡,88万,旺角华庭精装四房一口价88万带一产权车位
万象新城,兴国太平洋广场新区大道,3室2厅2卫,110㎡,南,高层(共26层),2018年建造,6637元/㎡,73万,万象新城，精装3改四房，拎包入住
潋江大道178号小区,兴国太平洋广场潋江大道178号,4室2厅2卫,200㎡,西北,中层(共6层),2004年建造,4000元/㎡,80万,中心花园旁200平改四房至五房80万
成泰幸福时光一期,兴国太平洋广场平阳路,4室2厅2卫,119㎡,南北,低层(共15层),2016年建造,6387元/㎡,76万,兴国幸福时光四房76万性价比高六中五小
将军大道293号小区,兴国太平洋广场将军大道293号,4室2厅2卫,120㎡,东西,低层(共6层),2005年建造,4834元/㎡,58万,汽车站旁四房58万证件齐全      左右
恺城金都,兴国太平洋广场长冈大道189号,3室2厅2卫,109㎡,南,中层(共18层),2014年建造,7156元/㎡,78万,恺城金都，近红小，精装修3房，拎包入住
吉锦豪庭,兴国太平洋广场红军路80号,3室2厅2卫,142㎡,南北,中层(共7层),2008年建造,4500元/㎡,63.9万,吉锦豪庭三房一口价63.9万拎包入住 送车库
长海云府,兴国太平洋广场平阳路,3室2厅2卫,110㎡,南北,中层(共32层),2019年建造,6910元/㎡,76万,长海云府三房两厅两卫  楼层，仅售76万！
中城模范城,兴国太平洋广场兴国大道268号,5室2厅2卫,124.3㎡,南北,低层(共24层),2013年建造,7402元/㎡,92万,三小三中旁电梯精装五房，捡漏价92万
兴国状元府,兴国太平洋广场模范西大道,4室2厅2卫,128㎡,南北,中层(共18层),2017年建造,6485元/㎡,83万,兴国中学旁  楼层，边户四房两卫捡漏83万！
旺角华庭,兴国太平洋广场平川大道129号,4室2厅2卫,142㎡,南北,中层(共20层),2013年建造,6550元/㎡,93万,旺角华庭精装四房仅售93万
丰禄园,兴国太平洋广场红军路,3室2厅2卫,117㎡,东南,中层(共6层),2003年建造,3847元/㎡,45万,七中旁精装大三房，中间楼层，带柴间45万!
御珑湾,兴国太平洋广场文明大道,4室2厅2卫,111㎡,南北,高层(共29层),2017年建造,8289元/㎡,92万,七小旁中间楼层精装四房，仅售92W
吉锦豪庭,兴国太平洋广场红军路80号,3室2厅2卫,142㎡,南北,中层(共7层),2013年建造,4578元/㎡,65万,吉锦豪庭大三房  楼层带车库65万！
龙居苑(兴国),兴国太平洋广场平川大道127号,4室2厅2卫,138㎡,南北,高层(共18层),2015年建造,5290元/㎡,73万,龙居苑  楼层四房两卫，捡漏价70万！
潋江之春,兴国太平洋广场平川大道101号,3室2厅2卫,128㎡,南北,低层(共7层),2003年建造,5235元/㎡,67万,潋江之春精装大三房，带前后超大露台，仅售67万！
锦绣江南(兴国),兴国太平洋广场平川大道228号,3室2厅2卫,139.67㎡,南北,中层(共7层),2008年建造,5442元/㎡,76万,锦绣江南精装大三房，中间楼层，带大车库，捡漏价76万！
旺角华庭,兴国太平洋广场平川大道129号,3室2厅2卫,129㎡,南北,低层(共20层),2013年建造,6435元/㎡,83万,红小旁精装大三房，九成新，仅售83万！
兴国状元府,兴国太平洋广场模范西大道,4室2厅2卫,128㎡,南北,高层(共23层),2018年建造,6485元/㎡,83万,状元府四房83万南北通透经典户型
将军大道338号小区,兴国太平洋广场将军大道338号,3室2厅2卫,130㎡,南北,高层(共7层),2003年建造,4608元/㎡,59.9万,明德六中对面精装大三房，带柴间59.9万!
潋江之春,兴国太平洋广场平川大道101号,3室2厅1卫,118㎡,东西,高层(共7层),2008年建造,4746元/㎡,56万,潋江之春三房56万小区不需物业费
吉锦豪庭,兴国太平洋广场红军路80号,5室2厅2卫,195㎡,南,高层(共7层),2008年建造,4000元/㎡,78万,吉锦豪庭复式楼五房拎包入住78万有露台
兴国建材家俱综合大市场,兴国太平洋广场将军大道,3室2厅1卫,138㎡,南北,中层(共6层),2003年建造,4276元/㎡,59万,建材市场旁大三房全新装修一口价59万
丰禄园,兴国太平洋广场红军路,3室2厅2卫,134㎡,南北,高层(共7层),2013年建造,4105元/㎡,55万,丰禄园带大车库仅售50万！
华云府邸,兴国太平洋广场银海路298号,3室2厅2卫,114㎡,南,高层(共32层),2020年建造,6930元/㎡,79万,三中三小旁 华云  三房79万大阳台
颐泰兴园·健康城,兴国太平洋广场红军北路东侧,3室2厅2卫,112㎡,南北,,,6161元/㎡,69万,7.2米超大阳台，干湿分离，四开间朝南推荐新房
兴国建材家俱综合大市场,兴国太平洋广场将军大道,3室2厅1卫,130㎡,南北,中层(共7层),2003年建造,4539元/㎡,59万,二小七中旁精装大三房，  楼层，捡漏价59万！
成泰幸福时光二期,兴国太平洋广场平阳路199号,4室2厅2卫,121㎡,南北,高层(共8层),2014年建造,6199元/㎡,75万,明德六中旁  楼层电梯四房，亏本价70万
嘉福·潋江府,兴国太平洋广场潋江国家湿地公园畔,3室2厅2卫,105㎡,南北,,,7239元/㎡,76万,嘉福潋江府现房三房，仅售73万推荐新房
城央学府,兴国太平洋广场体育公园旁,4室2厅2卫,124.28㎡,南,,,5794元/㎡,72万,南北双阳台，小洋房低密度，小区旁就是推荐新房
世茂·翡翠城,兴国太平洋广场和睦大道兴国三中斜对面,3室2厅2卫,113㎡,南北,,,6815元/㎡,77万,地理位置优越，出行方便，周边配套设施齐全，准现房推荐新房
世茂·翡翠城,兴国太平洋广场和睦大道兴国三中斜对面,3室2厅2卫,103㎡,南北,,,6797元/㎡,70万,地理位置优越，出行方便，周边配套设施齐全，生活方便推荐新房
城央学府,兴国太平洋广场体育公园旁,4室2厅2卫,124.28㎡,南,,,5794元/㎡,72万,城央  边套四房，仅售78万推荐新房
世茂·翡翠城,兴国太平洋广场和睦大道兴国三中斜对面,4室2厅2卫,133㎡,南北,,,6767元/㎡,90万,地理位置优越，出行方便，周边配套设施齐全，准现房推荐新房
颐泰兴园·健康城,兴国太平洋广场红军北路东侧,4室2厅2卫,120㎡,南北,,,6167元/㎡,74万,全明户型，方形板正，南北通透推荐新房
城央学府,兴国太平洋广场体育公园旁,3室2厅2卫,109㎡,南,,,5780元/㎡,63万,南北通透三房，利用空间大，公摊低推荐新房
嘉福未来城(兴国县),兴国太平洋广场文明大道,4室2厅2卫,134.26㎡,东,高层(共33层),,9683元/㎡,130万,嘉福未来城(兴国县)4室2厅2卫边套高性价比价格可谈诚心出售
兴国嘉福星洲·尚江尊品,兴国太平洋广场滨江东路,3室2厅2卫,121㎡,南,低层(共32层),,9918元/㎡,120万,兴国嘉福星洲·尚江尊品3室2厅2卫
世茂·翡翠城,兴国太平洋广场和睦大道兴国三中斜对面,3室2厅2卫,103㎡,南北,,,6797元/㎡,70万,翡翠城三房两厅两卫，仅售70多万推荐新房
亿邦凯旋城,南康广场天街复兴大道,4室2厅2卫,121㎡,南,低层(共33层),2020年建造,7422元/㎡,89.8万,凯旋城 精装四房两厅两卫 南北通透双阳台 采光通风俱佳广告
龙湖佳兴紫云台,南康南山大道天马山大道,4室2厅2卫,140㎡,南北,中层(共18层),2020年建造,8286元/㎡,116万,龙湖紫云台 南水非常认可物业 改善居住环境非常认可
亿邦凯旋城,南康广场天街复兴大道,3室2厅2卫,124㎡,南,中层(共32层),2018年建造,7178元/㎡,89万,赣南大道东山新区  八小 凯旋城 南北通透精装大四房 楼层好
龙湖佳兴紫云台,南康南山大道天马山大道,4室2厅2卫,122.72㎡,南,高层(共34层),2019年建造,7970元/㎡,97.8万,五维园林 智慧物业 紫云台毛坯4房2厅
书香华庭,"南康蓝田大道南水大道,近坪岭路",4室2厅2卫,115㎡,南北,低层(共24层),2017年建造,8522元/㎡,98万,书香华庭四房两厅房东诚意出售98万南北通透三小五中
亿邦凯旋城,南康广场天街复兴大道,3室2厅2卫,98㎡,南,中层(共32层),2021年建造,5000元/㎡,49万,东山新区毛坯三房，人车分流，户型方正视野开阔，  即装修
龙湖佳兴紫云台,南康南山大道天马山大道,4室2厅2卫,122㎡,南,高层(共33层),2020年建造,8361元/㎡,102万,四小十一中 紫云台四房 南北通透双阳台
佳龙太古城,南康和谐大道南山大道,3室2厅1卫,89㎡,南,中层(共30层),2018年建造,7753元/㎡,69万,天然氧吧 太古城温馨3房 新精装保养好
书香华庭,"南康蓝田大道南水大道,近坪岭路",4室2厅2卫,116㎡,南北,高层(共30层),2009年建造,10311元/㎡,119.6万,书香华庭 精装4房 南北通透 品质舒适小区 周边配套成熟
碧桂园正荣天麓(公寓住宅),南康天马山大道天马山大道,3室2厅2卫,117㎡,南,中层(共33层),2018年建造,7949元/㎡,93万,七小九中   碧桂园精装修   三房两厅两卫
亿邦凯旋城,南康广场天街复兴大道,3室2厅2卫,91㎡,南,高层(共32层),2017年建造,7352元/㎡,66.9万,凯旋城三房二厅两卫拎包入住 超大主卧 停车方便 小区绿化好
亿邦凯旋城,南康广场天街复兴大道,3室2厅2卫,90㎡,南,高层(共32层),2018年建造,7767元/㎡,69.9万,凯旋城三房两厅两卫也能房东自装 家具家电齐全拧包就可入住
佳兴公园,南康蓝田大道南山大道,3室2厅2卫,112㎡,南,高层(共17层),2021年建造,7492元/㎡,83.9万,七小九中 南北通透双阳台三房 佳兴品质 零投诉小区
佳兴公园,南康蓝田大道南山大道,3室2厅2卫,110㎡,南北,高层(共17层),2018年建造,7546元/㎡,83万,七小九中 佳兴公园东边套洋房 小区人车分流有密码看房业主急售
南康·居然大观,南康广场天街赣南大道与机场快速路的交汇处,3室2厅2卫,111㎡,南北,,,6667元/㎡,74万,洋房清栋捡漏6字头！买房就送车位独梯独户大3房南北通透长阳台推荐新房
美的爱康公园天下,南康工业大道赣南大道,4室2厅2卫,128㎡,南,低层(共33层),2023年建造,9844元/㎡,126万,爱情海购物中心十二小十二中美的公园天下精装修四房南北通透
绿地城际空间站晶骊,南康赣南大道339省道,3室2厅2卫,120㎡,南北,中层(共17层),2018年建造,6584元/㎡,79万,出价就卖 经开万达商圈高铁新区现房，房东硬亏20万挥泪甩卖
绿地城际空间站晶骊,南康赣南大道339省道,4室2厅2卫,150㎡,南,低层(共6层),2021年建造,7334元/㎡,110万,高铁新区央企纯洋房南北通透大横厅   捡漏啦 新小区环境好.
亚琦时代新城,"南康赣南大道赣南大道,近向阳大道",4室2厅2卫,128㎡,南北,高层(共33层),2018年建造,5532元/㎡,70.8万,时代新城精装修四房 产证面积128平米 好楼层户型方正 急售
恒大江湾,南康广场天街金赣北大道,5室2厅2卫,135㎡,南北,高层(共19层),2021年建造,7186元/㎡,97万,江湾旁  江景美宅 电梯中层 七米大阳台
亚琦时代新城,"南康赣南大道赣南大道,近向阳大道",3室2厅2卫,96㎡,南,高层(共33层),2017年建造,6240元/㎡,59.9万,时代新城三房两厅两卫精装修拎包入住 采光好     就在楼下
绿地城际空间站晶骊,南康赣南大道339省道,3室2厅2卫,98㎡,南,中层(共18层),2021年建造,6113元/㎡,59.9万,房东吐血出售！60万买高新区三房 中间楼层
绿地城际空间站晶骊,南康赣南大道339省道,3室2厅2卫,118㎡,东南,高层(共18层),2020年建造,6695元/㎡,79万,118平通透3房2厅2卫海玥天境现房经开区高铁站配套齐全
绿地城际空间站晶骊,南康赣南大道339省道,3室2厅2卫,97㎡,南,中层(共18层),2020年建造,6186元/㎡,60万,高铁新区 绿地 小洋房 户型方正诚意出售
嘉联芙蓉新城(南康),南康天马山大道天马山大道1115号,4室2厅2卫,133㎡,南,低层(共7层),2008年建造,7970元/㎡,106万,芙蓉新城带前后院子 精装修四房 南北通透门口有两个车位
绿地城际空间站晶骊,南康赣南大道339省道,3室2厅2卫,97㎡,南,中层(共18层),2020年建造,6186元/㎡,60万,笋盘推荐！经开区绿地现房 纯洋房小区 房东吐血价 亏本出售
亚琦城市广场颐园,南康天马山大道幸福路,4室2厅2卫,143.5㎡,南北,低层(共7层),2015年建造,5994元/㎡,86万,城市广场41大四房南北通透毛坯现房房东急售
亿邦凯旋城,南康广场天街复兴大道,4室2厅2卫,124㎡,南北,中层(共32层),2017年建造,7000元/㎡,86.8万,凯旋城精装4房2厅2卫，拎包入住 八小 花园小区 好停车
珑玺湾,南康迎宾中大道金赣北大道,3室2厅2卫,89㎡,南北,低层(共32层),2019年建造,8967元/㎡,79.8万,珑玺湾 花园小区 带电梯 南北通透 小三居 商品房 低密宜居
佳龙太古城,南康和谐大道南山大道,4室2厅2卫,126㎡,南,低层(共32层),2018年建造,6985元/㎡,88万,房东需资金周转亏本贱卖 南北通透四房两厅两卫   即住
